pressure,temperature,X,cpx,cpx_Al2O3,cpx_CaO,cpx_Cr2O3,cpx_FeO,cpx_K2O,cpx_MgO,cpx_Na2O,cpx_O,cpx_SiO2,cpx_TiO2,cpx_xAlM1,cpx_xAlT,cpx_xCaM2,cpx_xCrM1,cpx_xFe3M1,cpx_xFeM1,cpx_xFeM2,cpx_xKM2,cpx_xMgM1,cpx_xMgM2,cpx_xNaM2,cpx_xSiT,cpx_xTiM1,liq,liq_Al2O3,liq_AlM,liq_CaM,liq_CaO,liq_Cr2O3,liq_FeO,liq_K2O,liq_MgO,liq_Na2O,liq_O,liq_SiO2,liq_TiO2,liq_feM,liq_mgM,liq_pct,liq_pek,liq_phm,liq_pjd,liq_pkj,liq_pol,liq_pq,liq_psl,liq_pti,liq_pwo,liq_sumM,ol,ol_Al2O3,ol_CaO,ol_Cr2O3,ol_FeO,ol_K2O,ol_MgO,ol_Na2O,ol_O,ol_SiO2,ol_TiO2,ol_xCaM2,ol_xFeM1,ol_xFeM2,ol_xMgM1,ol_xMgM2,pig,pig_Al2O3,pig_CaO,pig_Cr2O3,pig_FeO,pig_K2O,pig_MgO,pig_Na2O,pig_O,pig_SiO2,pig_TiO2,pig_xAlM1,pig_xAlT,pig_xCaM2,pig_xCrM1,pig_xFe3M1,pig_xFeM1,pig_xFeM2,pig_xKM2,pig_xMgM1,pig_xMgM2,pig_xNaM2,pig_xSiT,pig_xTiM1,pl,pl_Al2O3,pl_CaO,pl_Cr2O3,pl_FeO,pl_K2O,pl_MgO,pl_Na2O,pl_O,pl_SiO2,pl_TiO2,pl_x(Ca),pl_x(K),pl_x(Na),opx,opx_Al2O3,opx_CaO,opx_Cr2O3,opx_FeO,opx_K2O,opx_MgO,opx_Na2O,opx_O,opx_SiO2,opx_TiO2,opx_xAlM1,opx_xAlT,opx_xCaM2,opx_xCrM1,opx_xFe3M1,opx_xFeM1,opx_xFeM2,opx_xMgM1,opx_xMgM2,opx_xNaM2,opx_xSiT,opx_xTiM1,spn,spn_Al2O3,spn_CaO,spn_Cr2O3,spn_FeO,spn_K2O,spn_MgO,spn_Na2O,spn_O,spn_SiO2,spn_TiO2,spn_xAlM,spn_xAlT,spn_xCrM,spn_xFe3M,spn_xFe3T,spn_xFeM,spn_xFeT,spn_xMgM,spn_xMgT,spn_xTiM,g,g_Al2O3,g_CaO,g_Cr2O3,g_FeO,g_K2O,g_MgO,g_Na2O,g_O,g_SiO2,g_TiO2,g_xAlM2,g_xCaM1,g_xCrM2,g_xFe3M2,g_xFeM1,g_xMgM1,g_xMgM2,g_xTiM2 
10.5,1620,1.000001373,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891306617,0.22828,0.37368,12.22927778,0.039734268,6.457371341,0.029816959,24.69702621,1.390829448,0.32782397,45.27121564,0.665597765,0.17728,0.75465,0.008642,0.0024442,0.020165,0.085547,0.0018332,0.23449,0.037831,0.22111,0.02047,0.36746,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1630,1.00000156,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891324498,0.22828,0.37368,12.22928693,0.039743069,6.457370518,0.02979104,24.69699976,1.390812261,0.327831531,45.2712253,0.665615091,0.17728,0.75465,0.0083445,0.0024437,0.02016,0.085529,0.0018328,0.23444,0.037748,0.22136,0.020466,0.36768,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1640,1.000001623,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891323569,0.22828,0.37368,12.22927831,0.039751498,6.457373838,0.029797358,24.69700055,1.390814476,0.327836003,45.27123078,0.665593615,0.17728,0.75465,0.00806,0.0024432,0.020156,0.08551,0.0018324,0.23439,0.03767,0.2216,0.020461,0.36788,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1650,1.000001181,,,,,,,,,,,,,,,,,,,,,,,,,1,8.89130671,0.22828,0.37368,12.22928842,0.039727032,6.457383404,0.029803408,24.69700411,1.390836558,0.327837489,45.27121427,0.665598603,0.17728,0.75465,0.0077878,0.0024427,0.020152,0.085493,0.001832,0.23434,0.037594,0.22182,0.020457,0.36808,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1660,1.000001273,,,,,,,,,,,,,,,,,,,,,,,,,1,8.89130935,0.22828,0.37368,12.22928871,0.03973475,6.457368779,0.029809198,24.69701846,1.390813885,0.327836096,45.27122303,0.665597744,0.17728,0.75465,0.0075272,0.0024422,0.020148,0.085476,0.0018316,0.2343,0.037522,0.22204,0.020453,0.36826,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1670,1.000001465,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891307631,0.22828,0.37368,12.22929111,0.039742161,6.457368802,0.029814758,24.69700264,1.390812888,0.327832142,45.27123618,0.665591686,0.17728,0.75465,0.0072777,0.0024417,0.020144,0.085461,0.0018313,0.23425,0.037453,0.22224,0.020449,0.36844,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1680,1.000001706,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891325423,0.22828,0.37368,12.22928369,0.039749225,6.457377176,0.029787503,24.69699762,1.390832221,0.327825304,45.27120952,0.66561233,0.17728,0.75465,0.0070387,0.0024413,0.020141,0.085445,0.001831,0.23421,0.037387,0.22244,0.020446,0.36862,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1690,1.00000105,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891320777,0.22828,0.37368,12.22929828,0.039723485,6.457378165,0.029792614,24.6970026,1.390810395,0.327848996,45.27122838,0.665596303,0.17728,0.75465,0.0068097,0.0024409,0.020137,0.085431,0.0018307,0.23417,0.037324,0.22263,0.020442,0.36878,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5,1700,1.000001258,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891308872,0.22828,0.37368,12.22927845,0.039729979,6.457391714,0.029797485,24.69700192,1.390809804,0.327837461,45.2712369,0.665607418,0.17728,0.75465,0.0065903,0.0024405,0.020134,0.085417,0.0018304,0.23413,0.037263,0.22281,0.020439,0.36894,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1100,,0.21446,3.848245382,3.79386544,0.012023311,7.68250286,0.025854048,34.13769023,0.972552274,0.080364964,47.61935821,1.827543284,0.11173,0.091045,0.14483,0.00091793,0.0061366,0.12298,0.16417,0.0019735,0.68847,0.61476,0.074256,0.90895,0.069768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59867,4.148469261,16.54363497,0.045270472,5.566847599,0.035984896,22.44015999,1.383945423,0.394676445,49.08058328,0.360427663,0.18126,0.067078,0.62892,0.0034419,0.030009,0.096711,0.084909,0.0027359,0.67488,0.17821,0.10522,0.93292,0.013702,0.08037,20.39345,15.786925,0,0,0.0234,0,4.58315,0,59.213075,0,0.63148,0.0018716,0.36665,,,,,,,,,,,,,,,,,,,,,,,,0.10651,47.83937685,0,0.104015284,14.9073528,0,36.02883382,0,0.751952004,0,0.368469238,0.8443,0.26149,0.0021195,0.0030229,0.024606,0.051498,0.17019,0.095303,0.54372,0.0037551,,,,,,,,,,,,,,,,,,,
11,1110,,0.20852,3.905385493,3.944857129,0.012554391,7.649844132,0.02592128,33.97716306,0.978561083,0.08408035,47.6104983,1.811134775,0.11454,0.091735,0.15051,0.00095746,0.0064158,0.12211,0.16334,0.0019789,0.68687,0.60949,0.074672,0.90827,0.069102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6068,4.206354971,16.35774006,0.04505728,5.604262334,0.035740529,22.57567096,1.376931515,0.390092873,49.03021575,0.377933724,0.18261,0.068522,0.62153,0.0034243,0.029645,0.096755,0.08654,0.0027153,0.67321,0.18458,0.10464,0.93148,0.01436,0.07894,20.33981992,15.67962108,0,0,0.023999994,0,4.636198841,0,59.32036017,0,0.62719,0.0019192,0.3709,,,,,,,,,,,,,,,,,,,,,,,,0.10574,47.82127931,0,0.101451074,14.85772566,0,36.08469497,0,0.749992273,0,0.38485671,0.84341,0.26277,0.0020685,0.002981,0.024614,0.051353,0.16958,0.096261,0.54304,0.0039225,,,,,,,,,,,,,,,,,,,
11,1120,,0.20191,3.963528489,4.10359575,0.013086232,7.616108181,0.026015114,33.80858121,0.984929067,0.087984584,47.60249221,1.793679167,0.11744,0.092418,0.15648,0.00099868,0.0067099,0.12123,0.16247,0.0019847,0.68523,0.60395,0.075115,0.90758,0.068396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61564,4.264307993,16.1631445,0.044817603,5.642515105,0.03546963,22.71883801,1.369965097,0.385320787,48.97910926,0.396512021,0.18392,0.069981,0.61381,0.003404,0.029267,0.096804,0.08821,0.0026945,0.67155,0.19123,0.10405,0.93002,0.015058,0.07749,20.28629493,15.57257111,0,0,0.024599994,0,4.689123828,0,59.42741014,0,0.6229,0.001967,0.37513,,,,,,,,,,,,,,,,,,,,,,,,0.10496,47.80270017,0,0.098985424,14.80778777,0,36.14091247,0,0.747933471,0,0.401680692,0.84253,0.26404,0.002018,0.0029392,0.024617,0.051206,0.16898,0.097217,0.54237,0.0040943,,,,,,,,,,,,,,,,,,,
11,1130,,0.1945,4.02269805,4.270828413,0.013671311,7.581253772,0.026109318,33.63116324,0.991734236,0.092104227,47.59534493,1.775092498,0.12041,0.093095,0.16276,0.0010417,0.0070203,0.12034,0.16155,0.0019909,0.68354,0.59811,0.075588,0.90691,0.067647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62532,4.322276015,15.95909597,0.044525052,5.681660105,0.035224849,22.87041155,1.363019863,0.380333522,48.92720971,0.416243371,0.1852,0.071455,0.60575,0.0033808,0.028872,0.096859,0.089923,0.0026735,0.66989,0.19819,0.10347,0.92854,0.015799,0.07601,20.23286994,15.46574613,0,0,0.025199994,0,4.741948815,0,59.53423512,0,0.61863,0.0020152,0.37936,,,,,,,,,,,,,,,,,,,,,,,,0.10417,47.78359285,0,0.096520126,14.75762315,0,36.19754845,0,0.745774915,0,0.418940505,0.84164,0.2653,0.0019682,0.0028977,0.024616,0.051057,0.16838,0.098171,0.54171,0.0042708,,,,,,,,,,,,,,,,,,,
11,1140,,0.18614,4.082909576,4.447507117,0.014257271,7.545089604,0.026230228,33.44406568,0.998980461,0.096466324,47.58927402,1.755219723,0.12348,0.093762,0.16939,0.0010868,0.0073488,0.11943,0.16059,0.0019976,0.68181,0.59194,0.076093,0.90624,0.066849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63599,4.380231821,15.7446518,0.044205891,5.721802862,0.034953496,23.03126941,1.356095457,0.375104254,48.87442364,0.437261375,0.18644,0.072947,0.59729,0.0033545,0.028459,0.096921,0.091682,0.0026521,0.66823,0.20549,0.10289,0.92705,0.016588,0.07451,20.17955,15.359125,0,0,0.0258,0,4.79465,0,59.640875,0,0.61436,0.0020637,0.38357,,,,,,,,,,,,,,,,,,,,,,,,0.10336,47.76395773,0,0.094104239,14.70723234,0,36.25455319,0,0.743516664,0,0.436635825,0.84074,0.26654,0.001919,0.0028565,0.024611,0.050906,0.16778,0.099122,0.54107,0.0044518,,,,,,,,,,,,,,,,,,,
11,1150,,0.64785,4.438119362,15.51872742,0.043860042,5.763125177,0.034681874,23.20246355,1.349111696,0.36957954,48.82063168,0.459699663,0.18764,0.074457,0.58841,0.0033251,0.028027,0.096993,0.093496,0.0026304,0.66659,0.21316,0.10231,0.92554,0.01743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17663,4.14426694,4.634727034,0.014896661,7.507523208,0.026325317,33.24616904,1.006693777,0.101123897,47.58432377,1.733950358,0.12665,0.094418,0.17641,0.0011341,0.0076975,0.1185,0.15956,0.0020049,0.68003,0.58539,0.076633,0.90558,0.065998,0.07298,20.12633003,15.25267881,0,0,0.026400007,0,4.847251212,0,59.74733994,0,0.61011,0.0021124,0.38778,,,,,,,,,,,,,,,,,,,,,,,,0.10254,47.74381639,0,0.09168887,14.65658841,0,36.31197947,0,0.741159869,0,0.454766988,0.83985,0.26777,0.0018704,0.0028155,0.024602,0.050754,0.16718,0.10007,0.54044,0.0046374,,,,,,,,,,,,,,,,,,,
11,1160,,0.66118,4.495908672,15.27997275,0.043434652,5.80578272,0.034409955,23.38525876,1.34206741,0.363785,48.76560883,0.483771247,0.18878,0.075989,0.57905,0.0032921,0.027571,0.097076,0.095369,0.0026083,0.66495,0.22126,0.10172,0.92401,0.018333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16568,4.206808437,4.833811363,0.015563343,7.468327808,0.026447167,33.03624524,1.014929768,0.106051564,47.58068884,1.711126476,0.12992,0.09506,0.18387,0.0011839,0.0080687,0.11754,0.15847,0.0020127,0.6782,0.57844,0.077211,0.90494,0.065088,0.07143,20.0732,15.1464,0,0,0.027025,0,4.899775,0,59.8536,0,0.60586,0.0021614,0.39198,,,,,,,,,,,,,,,,,,,,,,,,0.1017,47.72310341,0,0.08937177,14.60569057,0,36.36970204,0,0.73875107,0,0.473381136,0.83896,0.26899,0.0018226,0.0027747,0.024589,0.050599,0.16659,0.10102,0.53983,0.0048278,,,,,,,,,,,,,,,,,,,
11,1170,,0.67635,4.553467542,15.02673067,0.042982398,5.850015194,0.03413774,23.58123105,1.334909707,0.357614604,48.70927398,0.509637113,0.18985,0.077545,0.56915,0.0032553,0.02709,0.097174,0.097311,0.0025858,0.66333,0.22983,0.10112,0.92246,0.019303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15295,4.270588081,5.046470333,0.016257382,7.427308719,0.026595815,32.81268497,1.023741565,0.111355176,47.57851816,1.686479803,0.13331,0.095687,0.19183,0.0012365,0.0084657,0.11657,0.15731,0.0020213,0.67632,0.57101,0.077831,0.90431,0.064109,0.06985,20.02013001,15.04027876,0,0,0.027625007,0,4.952226238,0,59.95973999,0,0.60161,0.0022107,0.39618,,,,,,,,,,,,,,,,,,,,,,,,0.10085,47.70186159,0,0.087006136,14.5545825,0,36.42787608,0,0.736243472,0,0.492430221,0.83806,0.27019,0.0017754,0.0027342,0.024572,0.050443,0.166,0.10196,0.53924,0.0050228,,,,,,,,,,,,,,,,,,,
11,1180,,0.69387,4.61076427,14.75690234,0.042450361,5.896056581,0.033838775,23.79243649,1.32755776,0.351067388,48.65133593,0.537590098,0.19084,0.079128,0.55864,0.0032143,0.026579,0.097289,0.099333,0.0025627,0.66173,0.23895,0.10051,0.92087,0.020351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1379,4.335705644,5.274758425,0.017005245,7.384145847,0.026718767,32.57349372,1.033187078,0.117036096,47.57817411,1.659775067,0.13683,0.096293,0.20038,0.0012923,0.0088922,0.11556,0.15606,0.0020306,0.67438,0.56304,0.078498,0.90371,0.063052,0.06825,19.967125,14.934275,0,0,0.02825,0,5.004625,0,60.065725,0,0.59737,0.0022602,0.40037,,,,,,,,,,,,,,,,,,,,,,,,0.09998,47.68004454,0,0.084738951,14.50325037,0,36.48636727,0,0.733685424,0,0.511913444,0.83716,0.27138,0.001729,0.002694,0.024551,0.050285,0.16541,0.1029,0.53865,0.0052225,,,,,,,,,,,,,,,,,,,
11,1190,,0.71448,4.667681393,14.4677323,0.041864747,5.944344731,0.033539371,24.02137851,1.319955291,0.344036243,48.59146535,0.568002066,0.19173,0.080744,0.5474,0.0031685,0.026034,0.097427,0.10145,0.0025389,0.66015,0.24872,0.099885,0.91926,0.021491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1198,4.402291735,5.521448798,0.017807046,7.338478762,0.02686862,32.31604873,1.043345407,0.123200527,47.57984853,1.630661837,0.14049,0.096875,0.20961,0.0013519,0.0093533,0.11452,0.15471,0.0020409,0.67237,0.55443,0.079217,0.90313,0.061904,0.06661,19.9142,14.8284,0,0,0.028875,0,5.056925,0,60.1716,0,0.59314,0.0023099,0.40455,,,,,,,,,,,,,,,,,,,,,,,,0.0991,47.65765501,0,0.082472105,14.45168056,0,36.54528615,0,0.731027251,0,0.531878923,0.83626,0.27256,0.0016833,0.0026541,0.024527,0.050126,0.16483,0.10385,0.53808,0.0054271,,,,,,,,,,,,,,,,,,,
11,1220,0.1200439,0.67213,5.044364527,14.42050068,0.044527141,5.74690974,0.013564384,24.95339061,0.984726715,0.322002093,47.91850158,0.551512535,0.19381,0.09387,0.54538,0.0033675,0.024356,0.089775,0.10322,0.0010262,0.66783,0.2759,0.074484,0.90613,0.020858,0.11198,12.10925487,0.19208,0.30629,10.80935668,0.003852813,7.719605226,0.181014019,11.39375681,5.149608479,0.408125412,51.42202895,0.803396749,0.19561,0.32285,0.046767,0.00022573,0.02394,0.30207,0.010618,0.13416,0.036351,0.15205,0.023563,0.27026,1.0168,,,,,,,,,,,,,,,,,0.10849,4.763953544,6.04909741,0.021011317,6.941116115,0.010940648,32.68912689,0.786382136,0.130233255,47.11738972,1.490748957,0.14867,0.10637,0.22945,0.0015937,0.0098794,0.10426,0.14915,0.00082975,0.67906,0.56091,0.059657,0.89363,0.056547,0.02559,21.33548033,17.67097942,0,0,0.010050003,0,3.654450914,0,57.32903933,0,0.70684,0.00080452,0.29236,,,,,,,,,,,,,,,,,,,,,,,,0.08182,47.80030898,0,0.091644594,13.31530205,0,37.62447205,0,0.711226806,0,0.457045522,0.83563,0.27738,0.0018685,0.0023868,0.024221,0.044785,0.15284,0.11067,0.54556,0.0046581,,,,,,,,,,,,,,,,,,,
11,1240,0.239870523,0.59543,5.018850166,14.69168134,0.046901197,5.336396068,0.00825651,25.73794207,0.730107614,0.289584558,47.64127601,0.499004471,0.18658,0.096972,0.55695,0.0035556,0.021956,0.082056,0.098288,0.00062537,0.68694,0.28878,0.055356,0.90303,0.018917,0.22525,11.87804863,0.21458,0.33265,11.8165363,0.004797619,8.161915539,0.11308674,12.89809103,4.14253864,0.430757674,49.68414531,0.870082526,0.20552,0.3631,0.048758,0.0002805,0.025139,0.24177,0.0066003,0.14735,0.034976,0.17367,0.02539,0.29606,1.1159,,,,,,,,,,,,,,,,,0.09514,4.743587551,6.191046842,0.022441433,6.444321962,0.006603517,33.57064776,0.58155672,0.118942227,46.92985145,1.391000538,0.14441,0.1081,0.23532,0.0017062,0.0090417,0.095394,0.14051,0.00050295,0.69657,0.57945,0.04421,0.8919,0.052872,,,,,,,,,,,,,,,0.0127,5.664683327,1.714969994,0.073436206,7.181776223,0,38.23190078,0.076652005,0.378752634,46.37649261,0.301336217,0.18923,0.12029,0.065062,0.0055715,0.028737,0.060776,0.18295,0.70426,0.74617,0.0058169,0.87971,0.011432,0.07148,47.66600534,0,0.114617451,12.10474015,0,38.87159169,0,0.709569283,0,0.53347609,0.83234,0.27994,0.0023384,0.0022358,0.024476,0.039232,0.1395,0.11842,0.55608,0.0054411,,,,,,,,,,,,,,,,,,,
11,1250,0.28715017,0.54596,4.854230689,14.87097532,0.048349383,5.116954447,0.007132653,26.06339691,0.647439562,0.278120812,47.63345956,0.479940665,0.17867,0.095101,0.56501,0.0036731,0.021134,0.07889,0.094391,0.00054268,0.6994,0.29086,0.049197,0.9049,0.018235,0.27078,11.65414525,0.21919,0.34487,12.23800997,0.005239373,8.403131707,0.097938598,13.74739444,3.777998539,0.433258441,48.77657227,0.866311417,0.21238,0.3874,0.048351,0.00030646,0.025305,0.22065,0.0057191,0.15538,0.031176,0.17879,0.025298,0.30902,1.1638,,,,,,,,,,,,,,,,,0.0909,4.605024408,6.181618136,0.022897897,6.198030046,0.005724474,34.06012273,0.515333976,0.112756387,46.92621993,1.372272012,0.13779,0.10648,0.23541,0.0017434,0.0085879,0.091935,0.13551,0.00043564,0.70769,0.58939,0.039251,0.89352,0.052259,,,,,,,,,,,,,,,0.02506,5.457244717,1.787327097,0.075453054,6.875646369,0,38.58166149,0.069086373,0.367425854,46.48605289,0.300102156,0.18182,0.11652,0.067937,0.0057369,0.027932,0.058749,0.17466,0.71436,0.75215,0.0052529,0.88348,0.011407,0.0673,47.55965938,0,0.126400634,11.56070978,0,39.44679636,0,0.708578439,0,0.597855403,0.83023,0.28105,0.0025803,0.0021661,0.024593,0.036774,0.1335,0.12215,0.56086,0.0061017,,,,,,,,,,,,,,,,,,,
11,1260,0.341729543,0.49036,4.698056734,15.06296679,0.050112885,4.85488275,0.006172185,26.40237285,0.569101677,0.264957436,47.62977609,0.461600608,0.17121,0.093271,0.57351,0.0038162,0.020176,0.075008,0.089661,0.00046971,0.71222,0.29303,0.043335,0.90673,0.017575,0.32372,11.42618843,0.2236,0.35698,12.65221895,0.005747339,8.54222173,0.084670616,14.65612441,3.416758693,0.430331991,47.92278177,0.862956075,0.21673,0.41352,0.04801,0.00033614,0.025158,0.19975,0.0049498,0.16324,0.02787,0.18364,0.025225,0.32183,1.2108,,,,,,,,,,,,,,,,,0.08194,4.473962957,6.160355669,0.023433771,5.900329934,0.004927907,34.59977924,0.452554871,0.105766516,46.92140801,1.357481127,0.13142,0.10497,0.23502,0.0017876,0.00807,0.087679,0.12935,0.00037631,0.71926,0.60073,0.034531,0.89503,0.051788,,,,,,,,,,,,,,,0.04241,5.260159918,1.857409113,0.077944636,6.515047543,0,38.98082662,0.061688662,0.353061887,46.59479373,0.299067895,0.17485,0.11287,0.070727,0.005935,0.026888,0.056151,0.16504,0.72479,0.75953,0.0046975,0.88713,0.011388,0.06158,47.45792589,0,0.139994026,10.90004554,0,40.1338243,0,0.699578402,0,0.668631839,0.82807,0.28226,0.0028586,0.0020473,0.02448,0.033809,0.12641,0.12639,0.56685,0.0068273,,,,,,,,,,,,,,,,,,,
11,1270,0.404799383,0.4276,4.550493481,15.26486439,0.052374425,4.552118713,0.005321325,26.75373718,0.495905594,0.250390646,47.63063395,0.444160291,0.16422,0.091484,0.58233,0.0039962,0.019104,0.070431,0.084121,0.00040531,0.7253,0.29531,0.037835,0.90852,0.016944,0.38536,11.19957655,0.22775,0.3689,13.0570888,0.006321672,8.560466451,0.073092196,15.62437104,3.065532502,0.421945975,47.13131069,0.860294125,0.21802,0.44144,0.047731,0.00037094,0.024696,0.17942,0.0042786,0.17076,0.025016,0.18817,0.025176,0.33438,1.2561,,,,,,,,,,,,,,,,,0.06767,4.350837765,6.128636013,0.024127561,5.551563372,0.004239333,35.1859654,0.39394393,0.098211211,46.91604237,1.346433046,0.12535,0.10359,0.2342,0.0018441,0.0075054,0.082629,0.12201,0.00032405,0.73122,0.61336,0.030107,0.89641,0.051452,,,,,,,,,,,,,,,0.06524,5.073992224,1.924587001,0.081041038,6.102198753,0,39.42736943,0.054534247,0.336014863,46.70197584,0.298286602,0.16832,0.10937,0.073406,0.0061823,0.025633,0.052988,0.15412,0.7355,0.76831,0.0041605,0.89063,0.011377,0.05412,47.35845197,0,0.156277684,10.1298578,0,40.9262524,0,0.683109187,0,0.746050966,0.82581,0.2836,0.003193,0.0018876,0.024138,0.030384,0.11829,0.13111,0.57398,0.0076213,,,,,,,,,,,,,,,,,,,
11,1290,0.601526166,0.2458,4.489835975,15.94360226,0.066107051,3.769201076,0.00363772,27.24453197,0.347048933,0.224020727,47.50301944,0.408994851,0.15825,0.092437,0.60922,0.0050515,0.01712,0.05785,0.069054,0.00027757,0.7461,0.29493,0.026522,0.90756,0.015628,0.57768,11.03705535,0.2437,0.39266,13.97865189,0.008617523,7.941579376,0.051464807,17.48241304,2.310011089,0.388509512,45.90547505,0.896222366,0.20125,0.49108,0.049207,0.00050168,0.022632,0.13457,0.0029972,0.17947,0.023093,0.20348,0.026104,0.35794,1.3287,0.02213,0,0.2392,0,7.138166667,0,59.2893,0,0,33.33333333,0,0.0071759,0.10709,0.10706,0.89291,0.88577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1315,4.939625662,2.031687621,0.099645948,5.075970867,0,40.42343241,0.039423541,0.298518723,46.7847679,0.306927332,0.16316,0.10699,0.07756,0.0076084,0.022792,0.044054,0.12693,0.75067,0.7925,0.0030092,0.89301,0.011717,0.02289,47.28549806,0,0.23009939,8.13897631,0,42.89328804,0,0.612390502,0,0.839747699,0.82197,0.28735,0.0046993,0.0014024,0.022208,0.02173,0.097739,0.14163,0.5927,0.0085744,,,,,,,,,,,,,,,,,,,
11,1300,0.73290104,0.1132,4.506413455,16.6347396,0.094642977,3.32299683,0.002956775,27.13592349,0.284059762,0.223485117,47.44852529,0.346256709,0.1578,0.093322,0.63574,0.007234,0.017081,0.05066,0.059255,0.00022655,0.75399,0.28307,0.021712,0.90668,0.013233,0.70669,11.06604475,0.25323,0.40423,14.45862577,0.012408855,7.406569937,0.042810551,18.32805153,1.965424793,0.377470482,45.49562002,0.846973308,0.18596,0.51241,0.050271,0.0007201,0.021902,0.11404,0.0024834,0.18117,0.023132,0.21251,0.024572,0.3692,1.3558,0.0424,0,0.245466667,0,6.2995,0,60.1217,0,0,33.33333333,0,0.0073639,0.094505,0.09448,0.90549,0.89816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13672,4.936664379,2.079243751,0.137522638,4.535626565,0,40.9096829,0.032939397,0.288016637,46.79192023,0.288383504,0.1624,0.10719,0.079346,0.010497,0.021982,0.038968,0.11213,0.75515,0.80601,0.0025145,0.89281,0.011005,0.00099,47.3182906,0,0.428218049,7.147023002,0,43.80165411,0,0.592589032,0,0.712225208,0.81994,0.28945,0.0087304,0.0012405,0.021681,0.017309,0.086926,0.14552,0.60194,0.00726,,,,,,,,,,,,,,,,,,,
